TITLE	GENRE
Code Red (2001) (TV)	Action
Code Red (2001) (TV)	Adventure
Code Red (2001) (TV)	Drama
Code Red (2001) (TV)	Sci-Fi
Code of Silence (1985)	Action
Code of Silence (1985)	Crime
Code of Silence (1985)	Drama
Code of Silence (1985)	Thriller
Codename: Kids Next Door - Operation Z.E.R.O. (2006) (TV)	Adventure
Codename: Kids Next Door - Operation Z.E.R.O. (2006) (TV)	Animation
Codename: Kids Next Door - Operation Z.E.R.O. (2006) (TV)	Comedy
Codename: Kids Next Door - Operation Z.E.R.O. (2006) (TV)	Crime
Codename: Robotech (1985) (TV)	Action
Codename: Robotech (1985) (TV)	Animation
Codename: Robotech (1985) (TV)	Sci-Fi
Codex Atanicus (2007) (V)	Fantasy
Codex Atanicus (2007) (V)	Horror
Codex Atanicus (2007) (V)	Sci-Fi
Coffee and a Bite (2012)	Comedy
Coffee and a Bite (2012)	Short
Coisa Ruim (2006)	Horror
Coisa Ruim (2006)	Mystery
Col Briscoe Adventurer, Chapter 9 the Giant Lizards of Connine Island (2012) (V)	Sci-Fi
Col Briscoe Adventurer, Chapter 9 the Giant Lizards of Connine Island (2012) (V)	Short
Cold Blood Canyon (2007)	Crime
Cold Blood Canyon (2007)	Drama
Cold Blood Canyon (2007)	Horror
Cold Blood Canyon (2007)	Mystery
Cold Blood Canyon (2007)	Thriller
Cold Earth (2008)	Thriller
Cold Hearts (1999)	Horror
Cold Hearts (1999)	Thriller
Cold Sweat (1994)	Thriller
Coldwood (2012)	Thriller
Colin (2008)	Action
Colin (2008)	Drama
Colin (2008)	Horror
Collapse (2010)	Horror
Collapse (2010)	Thriller
Collinsville (2008)	Drama
Collinsville (2008)	Short
Collinsville (2008)	War
Colmillos, el hombre lobo (1993)	Horror
Colmillos, el hombre lobo (1993)	Mystery
Colmillos, el hombre lobo (1993)	Thriller
Colonel Heeza Liar and the Ghost (1923)	Animation
Colonel Heeza Liar and the Ghost (1923)	Comedy
Colonel Heeza Liar and the Ghost (1923)	Short
Color of the I (2011)	Biography
Color of the I (2011)	Drama
Color of the I (2011)	Romance
Color of the I (2011)	Short
Colours of Blood (2009)	Horror
Colours of Blood (2009)	Short
Combat d'amour en songe (2000)	Drama
Combat d'amour en songe (2000)	Fantasy
Combatant (2002)	Action
Combatant (2002)	Short
Come with Me My Love (1976)	Horror
Comes Midnight (1940)	Comedy
Comes Midnight (1940)	Horror
Comin' Round the Mountain (1951)	Comedy
Comin' Round the Mountain (1951)	Musical
Coming Attractions (2008)	Action
Coming Attractions (2008)	Comedy
Coming Attractions (2008)	Horror
Coming Attractions (2008)	Sci-Fi
Coming Attractions (2008)	Short
Coming Soon (1982) (V)	Horror
Coming Soon (1982) (V)	Sci-Fi
Communion (1989)	Biography
Communion (1989)	Drama
Communion (1989)	Horror
Communion (1989)	Sci-Fi
Communion (1989)	Thriller
Como agua para chocolate (1992)	Drama
Como agua para chocolate (1992)	Romance
Company K (2004)	Drama
Company K (2004)	War
Completely Defective (2011)	Comedy
Completely Defective (2011)	Short
Computer Ghosts (1988) (TV)	Comedy
Computer Ghosts (1988) (TV)	Fantasy
Comédie de l'innocence (2000)	Drama
Comédie de l'innocence (2000)	Fantasy
Comédie de l'innocence (2000)	Mystery
Comédie de l'innocence (2000)	Thriller
Con licencia para matar (1968)	Action
Con licencia para matar (1968)	Adventure
Con licencia para matar (1968)	Sci-Fi
Con licencia para matar (1968)	Thriller
Conan the Barbarian (1982)	Action
Conan the Barbarian (1982)	Adventure
Conan the Barbarian (1982)	Fantasy
Conan the Barbarian (2011)	Action
Conan the Barbarian (2011)	Adventure
Conan the Barbarian (2011)	Fantasy
Conan the Destroyer (1984)	Action
Conan the Destroyer (1984)	Adventure
Conan the Destroyer (1984)	Fantasy
Conception and Design: Creating the World of 'District 9' (2009) (V)	Short
Concrete Castles (2011) (V)	Drama
Condemned to Live (1935)	Horror
Condemned to Live (1935)	Mystery
Condor (1986/I) (TV)	Sci-Fi
Coneheads (1993)	Comedy
Coneheads (1993)	Sci-Fi
Confederate Zombie: Trail of Blood (2011)	Horror
Confederate Zombie: Trail of Blood (2011)	Short
Confessions of a Dangerous Mind (2002)	Biography
Confessions of a Dangerous Mind (2002)	Comedy
Confessions of a Dangerous Mind (2002)	Crime
Confessions of a Dangerous Mind (2002)	Drama
Confessions of a Dangerous Mind (2002)	Thriller
Confetti (2006)	Comedy
Confetti (2006)	Music
Confetti (2006)	Romance
Confidence (1933)	Animation
Confidence (1933)	Comedy
Confidence (1933)	Family
Confidence (1933)	Musical
Confidence (1933)	Short
Congkak (2008)	Horror
Conjurer (2008)	Horror
Conjurer (2008)	Thriller
Conquest (1983)	Action
Conquest (1983)	Adventure
Conquest (1983)	Fantasy
Conquest (1983)	Horror
Conrad the Wise (2009)	Family
Conrad the Wise (2009)	Fantasy
Conrad the Wise (2009)	Short
Conscript (2009)	Drama
Conscript (2009)	Sci-Fi
Conscript (2009)	Short
Conspiracy of Blood (2010) (V)	Action
Conspiracy of Blood (2010) (V)	Comedy
Conspiracy of Blood (2010) (V)	Fantasy
Constantine (2005)	Action
Constantine (2005)	Fantasy
Constantine (2005)	Horror
Contact (1997)	Drama
Contact (1997)	Mystery
Contact (1997)	Sci-Fi
Contact (1997)	Thriller
Contagious (2008) (V)	Horror
Contagious (2008) (V)	Short
Contagious (2009)	Short
Contamination (1980)	Horror
Contamination (1980)	Sci-Fi
Contamination (2004)	Sci-Fi
Contamination (2004)	Short
Contracorriente (2009)	Drama
Contracorriente (2009)	Romance
Controra (2013)	Thriller
Cookin' with Gags (1955)	Animation
Cookin' with Gags (1955)	Comedy
Cookin' with Gags (1955)	Family
Cookin' with Gags (1955)	Romance
Cookin' with Gags (1955)	Short
Cool as Hell (2012)	Horror
Cooperstown (1993) (TV)	Drama
Cooperstown (1993) (TV)	Sport
Cops and Robin (1978) (TV)	Action
Copyright for Hire (2002) (V)	Action
Copyright for Hire (2002) (V)	Comedy
Copyright for Hire (2002) (V)	Sci-Fi
Coraline (2009)	Animation
Coraline (2009)	Fantasy
Coraline (2009)	Thriller
Corazon: Ang unang aswang (2012)	Drama
Corazon: Ang unang aswang (2012)	Horror
Corkscrew Hill (2001)	Animation
Corkscrew Hill (2001)	Short
Corn Flicks (1992) (V)	Comedy
Corn Flicks (1992) (V)	Music
Corn Flicks (1992) (V)	Sci-Fi
Corpi alieni non identificati (2008)	Comedy
Corpi alieni non identificati (2008)	Sci-Fi
Corpi alieni non identificati (2008)	Short
Corporate Vampires (2005) (V)	History
Corpse Eaters (1974)	Horror
Corpse-O-Rama (2001) (V)	Horror
Corpse-O-Rama (2001) (V)	Sci-Fi
Corpses (2004) (V)	Comedy
Corpses (2004) (V)	Horror
Corpses Are Forever (2003) (V)	Action
Corpses Are Forever (2003) (V)	Comedy
Corpses Are Forever (2003) (V)	Crime
Corpses Are Forever (2003) (V)	Horror
Corpses Are Forever (2003) (V)	Mystery
Corpses Are Forever (2003) (V)	Thriller
Corvus and I (2011)	Drama
Corvus and I (2011)	Mystery
Corvus and I (2011)	Short
Cosmic Slop (1994) (TV)	Sci-Fi
Cost of Living (2011)	Action
Cost of Living (2011)	Comedy
Cost of Living (2011)	Sci-Fi
Cost of Living (2011)	Short
Costume Bondage Starlets (2009) (V)	Adventure
Count Erotica - Vampire (1971)	Horror
Count Erotica - Vampire (1971)	Short
Count Yorga, Vampire (1970)	Drama
Count Yorga, Vampire (1970)	Horror
Count Yorga, Vampire (1970)	Romance
Count Yorga, Vampire (1970)	Thriller
Countess Dracula (1971)	Horror
Couples in Danger! (2004) (V)	Adventure
Covenant (1985) (TV)	Drama
Covenant (1985) (TV)	Horror
Covenant (1985) (TV)	Thriller
Covenant (2012)	Drama
Coventry (2009)	Horror
Coventry (2009)	Short
Cowards Bend the Knee or The Blue Hands (2003)	Drama
Cowards Bend the Knee or The Blue Hands (2003)	Romance
Cowboys & Aliens (2011)	Action
Cowboys & Aliens (2011)	Sci-Fi
Cowboys & Aliens (2011)	Thriller
Cowboys & Aliens (2011)	Western
Cracked Nuts (1941)	Comedy
Crackle of Death (1974) (TV)	Comedy
Crackle of Death (1974) (TV)	Horror
Crank: High Voltage (2009)	Action
Crank: High Voltage (2009)	Comedy
Crank: High Voltage (2009)	Crime
Crank: High Voltage (2009)	Thriller
Crash and Burn (1990) (V)	Sci-Fi
Crash! (1977)	Horror
Craw Lake (2007)	Horror
Craw Lake (2007)	Short
Crawlspace (2008)	Horror
Crawlspace (2008)	Short
Crazy Eights (2006)	Horror
Crazy Knights (1944)	Comedy
Crazy Knights (1944)	Horror
Crazy Knights (1944)	Romance
Crazy Old Woman (2007)	Crime
Crazy Old Woman (2007)	Drama
Crazy Old Woman (2007)	Horror
Crazy Old Woman (2007)	Mystery
Crazy Old Woman (2007)	Short
Crazy Old Woman (2007)	Thriller
Crazy as Hell (2002)	Drama
Crazy as Hell (2002)	Thriller
Crazy in Alabama (1999)	Comedy
Crazy in Alabama (1999)	Drama
Creating A.I. (2002) (V)	Short
Creation (2009/I)	Biography
Creation (2009/I)	Drama
Creation of the Humanoids: Green Screen Test (2009) (V)	Sci-Fi
Creation of the Humanoids: Green Screen Test (2009) (V)	Short
Creature (1985)	Horror
Creature (1985)	Sci-Fi
Creature (1985)	Thriller
Creature (1998) (TV)	Horror
Creature (1998) (TV)	Sci-Fi
Creature (1998) (TV)	Thriller
Creature People (2007) (V)	Short
Creature from Black Lake (1976)	Drama
Creature from Black Lake (1976)	Horror
Creature from Black Lake (1976)	Mystery
Creature from the Black Lagoon (1954)	Adventure
Creature from the Black Lagoon (1954)	Horror
Creature from the Black Lagoon (1954)	Sci-Fi
Creature from the Haunted Sea (1961)	Comedy
Creature from the Haunted Sea (1961)	Horror
Creature of Darkness (2009)	Horror
Creature of Darkness (2009)	Sci-Fi
Creature of Destruction (1967) (TV)	Horror
Creature of Destruction (1967) (TV)	Sci-Fi
Creature of the Night (2006) (V)	Horror
Creature with the Atom Brain (1955)	Crime
Creature with the Atom Brain (1955)	Horror
Creature with the Atom Brain (1955)	Sci-Fi
Creature with the Atom Brain (1955)	Thriller
Creaturealm: From the Dead (1998)	Horror
Creaturealm: From the Dead (1998)	Thriller
Creatures from the Pink Lagoon (2006)	Comedy
Creatures from the Pink Lagoon (2006)	Horror
Creep! (2014)	Drama
CreepTales (2004) (V)	Comedy
CreepTales (2004) (V)	Horror
Creeping Thirst (2007)	Horror
Creeping Thirst (2007)	Short
Creepozoids (1987)	Horror
Creepozoids (1987)	Sci-Fi
Creepshow (1982)	Comedy
Creepshow (1982)	Horror
Creepshow 2 (1987)	Comedy
Creepshow 2 (1987)	Horror
Creepshow 2 (1987)	Thriller
Creepshow III (2006) (V)	Horror
Creepshow III (2006) (V)	Thriller
Creepy Clips Vault 2 (2005) (V)	Horror
Creepy Clips Vault 2 (2005) (V)	Thriller
Creepy Clips Vault 3 (2006) (V)	Horror
Creepy Clips Vault 3 (2006) (V)	Thriller
Cremaster 3 (2002)	Drama
Cries in the Night (1980)	Horror
Cries in the Night (1980)	Mystery
Cries in the Night (1980)	Thriller
Crime Scene X-Flames of Execution (2010)	Sci-Fi
Crime Scene X-Flames of Execution (2010)	Short
Crime Scene X-Internal Affairs (2010)	Sci-Fi
Crime Scene X-Internal Affairs (2010)	Short
Crime Scene X-The Witness (2010)	Sci-Fi
Crime Scene X-The Witness (2010)	Short
Crime Scene X: Author of Murder: Connecting the Dots (2010)	Sci-Fi
Crime Scene X: Author of Murder: Connecting the Dots (2010)	Short
Crime Scene X: Creepy Crawlies (2010)	Sci-Fi
Crime Scene X: Creepy Crawlies (2010)	Short
Crime Scene X: Jabberwocky in the Looking Glass (2010)	Sci-Fi
Crime Scene X: Jabberwocky in the Looking Glass (2010)	Short
Crime Scene X: Journey Into Hell (2010)	Sci-Fi
Crime Scene X: Journey Into Hell (2010)	Short
Crime Scene X: Monsters, Monsters Everywhere (2010)	Sci-Fi
Crime Scene X: Monsters, Monsters Everywhere (2010)	Short
Crime Scene X: Nightmare: Resurrection of the Beast (2010)	Sci-Fi
Crime Scene X: Nightmare: Resurrection of the Beast (2010)	Short
Crime Scene X: One Man's Thief (2010)	Sci-Fi
Crime Scene X: One Man's Thief (2010)	Short
Crime Scene X: Retribution of the Rattlers (2010)	Sci-Fi
Crime Scene X: Retribution of the Rattlers (2010)	Short
Crime Scene X: Snakemen in the Desert (2010)	Sci-Fi
Crime Scene X: Snakemen in the Desert (2010)	Short
Criminals Who Use Chloroform! (2004) (V)	Adventure
Crimson (2007) (V)	Horror
Crimson Heather (2000) (V)	Horror
Crimson Heather (2000) (V)	Short
Crimson Nights (1999) (V)	Horror
Crisis on the Hill (1962)	War
Cristo si è fermato a Eboli (1979)	Drama
Cristo si è fermato a Eboli (1979)	History
Cristo si è fermato a Eboli (1979)	War
Crisálida (2006)	Fantasy
Crisálida (2006)	Horror
Crisálida (2006)	Short
Critters (1986)	Action
Critters (1986)	Comedy
Critters (1986)	Horror
Critters (1986)	Sci-Fi
Critters (1986)	Thriller
Critters 2 (1988)	Comedy
Critters 2 (1988)	Horror
Critters 2 (1988)	Sci-Fi
Critters 2 (1988)	Thriller
Critters 3 (1991)	Comedy
Critters 3 (1991)	Horror
Critters 3 (1991)	Sci-Fi
Critters 3 (1991)	Thriller
Critters 4 (1992)	Comedy
Critters 4 (1992)	Horror
Critters 4 (1992)	Sci-Fi
Critters 4 (1992)	Thriller
Crna ovca u restoranu za zombije (2008)	Comedy
Crna ovca u restoranu za zombije (2008)	Horror
Crna ovca u restoranu za zombije (2008)	Short
Croakus Pocus (1971)	Animation
Croakus Pocus (1971)	Comedy
Croakus Pocus (1971)	Short
Cronos (1993)	Horror
Cronos (1993)	Mystery
Crops (2006)	Action
Crops (2006)	Adventure
Crops (2006)	Sci-Fi
Crossed (2009/I)	Action
Crossed (2009/I)	Horror
Crossed (2009/I)	Thriller
Crossed (2009/II)	Action
Crossed (2009/II)	Adventure
Crossed (2009/II)	Comedy
Crossed (2009/II)	Drama
Crossed (2009/II)	Horror
Crossed (2009/II)	Short
Crossed (2009/II)	Thriller
Crowhaven Farm (1970) (TV)	Drama
Crowhaven Farm (1970) (TV)	Horror
Cruise Into Terror (1978) (TV)	Horror
Cruise Into Terror (1978) (TV)	Thriller
Crush (2009/III)	Drama
Crush (2009/III)	Romance
Cry (2009)	Horror
Cry (2009)	Thriller
Cry Wilderness (1987)	Sci-Fi
Cry of the Banshee (1970)	Horror
Cry of the Werewolf (1944)	Horror
Crying Freeman (1995)	Action
Crying Freeman (1995)	Crime
Crying Freeman (1995)	Thriller
Crying Freeman 2: Fûsei kakurei (1989) (V)	Animation
Crying Freeman 2: Fûsei kakurei (1989) (V)	Crime
Crying Freeman 2: Fûsei kakurei (1989) (V)	Drama
Crying Freeman 2: Fûsei kakurei (1989) (V)	Thriller
Crying Wolf (2013)	Horror
Cryptz (2002) (V)	Action
Cryptz (2002) (V)	Comedy
Cryptz (2002) (V)	Horror
Cryptz (2002) (V)	Thriller
Crystal Clear (2010)	Action
Crystal Clear (2010)	Drama
Crystal Clear (2010)	Fantasy
Crystal Clear (2010)	Sci-Fi
Crystal Clear (2010)	Short
Cuadecuc, vampir (1971)	Horror
Cuando nieva sobre el hielo del infierno (2012)	Sci-Fi
Cuando nieva sobre el hielo del infierno (2012)	Short
Cubbyhouse (2001)	Comedy
Cubbyhouse (2001)	Horror
Cubbyhouse (2001)	Thriller
Cube Zombies (2007) (V)	Comedy
Cube Zombies (2007) (V)	Horror
Cube Zombies (2007) (V)	Short
Cudowne lato (2010)	Comedy
Cudowne lato (2010)	Romance
Cujo (1983)	Horror
Cujo (1983)	Thriller
Cumulus 9 (1992)	Action
Cumulus 9 (1992)	Adventure
Cumulus 9 (1992)	Fantasy
Cumulus 9 (1992)	Horror
Cumulus 9 (1992)	Sci-Fi
Cumulus 9 (1992)	Thriller
Cunt Dykula (1993)	Short
Curio Shop (2012)	Drama
Curio Shop (2012)	Fantasy
Curio Shop (2012)	Mystery
Curio Shop (2012)	Thriller
Curio Shop (2012)	Western
Curmudgeon: The Five Stages of Hell (2008)	Comedy
Curmudgeon: The Five Stages of Hell (2008)	Horror
Curmudgeon: The Five Stages of Hell (2008)	Short
Curse III: Blood Sacrifice (1991)	Horror
Curse of Bigfoot (1976) (TV)	Horror
Curse of the Black Widow (1977) (TV)	Crime
Curse of the Black Widow (1977) (TV)	Horror
Curse of the Black Widow (1977) (TV)	Mystery
Curse of the Blair Witch (1999) (TV)	Horror
Curse of the Blair Witch (1999) (TV)	Short
Curse of the Blair Witch (1999) (TV)	Thriller
Curse of the Blue Lights (1988)	Horror
Curse of the Crimson Altar (1968)	Horror
Curse of the Faceless Man (1958)	Adventure
Curse of the Faceless Man (1958)	Horror
Curse of the Faceless Man (1958)	Sci-Fi
Curse of the Fly (1965)	Drama
Curse of the Fly (1965)	Horror
Curse of the Fly (1965)	Sci-Fi
Curse of the Golden Skull (2005) (V)	Comedy
Curse of the Moon Child (1972)	Horror
Curse of the Queerwolf (1988)	Comedy
Curse of the Queerwolf (1988)	Horror
Curse of the Swamp Creature (1966) (TV)	Horror
Curse of the Swamp Creature (1966) (TV)	Sci-Fi
Curse of the Undead (1959)	Horror
Curse of the Undead (1959)	Western
Curse of the Wolf (2006) (V)	Action
Curse of the Wolf (2006) (V)	Comedy
Curse of the Wolf (2006) (V)	Horror
Curse of the Wolf (2006) (V)	Thriller
Cursed (2005)	Comedy
Cursed (2005)	Horror
Cursed (2005)	Thriller
Cursed: Sheol (2011)	Horror
Curtain Call (1998)	Comedy
Curtain Call (1998)	Fantasy
Curtain Call (1998)	Romance
Curucu, Beast of the Amazon (1956)	Adventure
Custer's Last Stand (1936/I)	Action
Custer's Last Stand (1936/I)	Adventure
Custer's Last Stand (1936/I)	History
Custer's Last Stand (1936/I)	Romance
Custer's Last Stand (1936/I)	War
Custer's Last Stand (1936/I)	Western
Cyber-C.H.I.C. (1989)	Action
Cyber-C.H.I.C. (1989)	Comedy
Cyber-Tracker 2 (1995) (V)	Action
Cyber-Tracker 2 (1995) (V)	Sci-Fi
Cyber-Tracker 2 (1995) (V)	Thriller
CyberTracker (1994)	Action
CyberTracker (1994)	Sci-Fi
Cybornetics (2012)	Action
Cybornetics (2012)	Adventure
Cybornetics (2012)	Fantasy
Cybornetics (2012)	Sci-Fi
Cybornetics (2012)	Thriller
Cycle of Fear: There Is No End (2008)	Horror
Cycle of Fear: There Is No End (2008)	Thriller
Cyclops (2008) (TV)	Adventure
Cyclops (2008) (TV)	Drama
Cyclops (2008) (TV)	Fantasy
Cyclops (2008) (TV)	Sci-Fi
Cyclops² (2011)	Short
Céline et Julie vont en bateau - Phantom Ladies Over Paris (1974)	Comedy
Céline et Julie vont en bateau - Phantom Ladies Over Paris (1974)	Drama
Céline et Julie vont en bateau - Phantom Ladies Over Paris (1974)	Fantasy
Céline et Julie vont en bateau - Phantom Ladies Over Paris (1974)	Mystery
D&F3R: Dead and Floating in Three Rivers (2008)	Horror
D&F3R: Dead and Floating in Three Rivers (2008)	Short
D' Anothers (2005)	Comedy
D'Artagnan et les trois mousquetaires (2005)	Adventure
D-War (2007)	Action
D-War (2007)	Drama
D-War (2007)	Fantasy
D-War (2007)	Horror
D-War (2007)	Thriller
D.A.R.Y.L. (1985)	Family
D.A.R.Y.L. (1985)	Sci-Fi
D@bbe (2006)	Horror
D@bbe (2006)	Thriller
DC Showcase: The Spectre (2010) (V)	Animation
DC Showcase: The Spectre (2010) (V)	Short
DNA (1997) (V)	Action
DNA (1997) (V)	Horror
DNA (1997) (V)	Sci-Fi
Da (1988)	Drama
Da (1988)	Fantasy
Da Khwar Lasme Spogmay (1997)	Horror
Da nao guang chang long (1993)	Drama
Da nao guang chang long (1993)	Horror
Daai se wong (1988)	Action
Daai se wong (1988)	Horror
Daai se wong (1988)	Sci-Fi
Daai se wong (1988)	Thriller
Daddy (2001/II)	Animation
Daddy (2001/II)	Sci-Fi
Daddy (2001/II)	Short
Daddy (2003)	Drama
Daddy (2003)	Horror
Daemon (1985) (TV)	Family
Daemon (1985) (TV)	Horror
Daffy Duck and the Dinosaur (1939)	Animation
Daffy Duck and the Dinosaur (1939)	Comedy
Daffy Duck and the Dinosaur (1939)	Family
Daffy Duck and the Dinosaur (1939)	Short
Daffy Duck's Quackbusters (1988)	Animation
Daffy Duck's Quackbusters (1988)	Comedy
Daffy Duck's Quackbusters (1988)	Family
Daffy Duck's Quackbusters (1988)	Horror
Daffy Rents (1966)	Animation
Daffy Rents (1966)	Comedy
Daffy Rents (1966)	Family
Daffy Rents (1966)	Short
Dagon (2001)	Fantasy
Dagon (2001)	Horror
Dagon (2001)	Mystery
Dagon (2001)	Thriller
Dai yat gaai (2008)	Action
Dai yat gaai (2008)	Crime
Dai yat gaai (2008)	Horror
Dai yat gaai (2008)	Thriller
Dai-Nihonjin (2007)	Comedy
Dai-Nihonjin (2007)	Sci-Fi
Daigdig ng sindak at lagim (1974)	Horror
Daikaijû Baran (1958)	Horror
Daikaijû Baran (1958)	Sci-Fi
Daikaijû Batoru: Urutora Ginga Densetsu - The Movie (2009)	Action
Daikaijû Batoru: Urutora Ginga Densetsu - The Movie (2009)	Adventure
Daikaijû Batoru: Urutora Ginga Densetsu - The Movie (2009)	Family
Daikaijû Batoru: Urutora Ginga Densetsu - The Movie (2009)	Fantasy
Daikaijû Batoru: Urutora Ginga Densetsu - The Movie (2009)	Sci-Fi
Daikaijû Gamera (1965)	Horror
Daikaijû Gamera (1965)	Sci-Fi
Daikaijû kettô: Gamera tai Barugon (1966)	Action
